comment,star
菜品一般，外边人挺多，里面空位其实不少，不知道是订桌还是就为了要那个等的氛围，服务极其次！可能因为顾客太多，心情不美丽吧！,2
有一次去吃自助，这次绝对没有浪费一点点，，因为去的比较晚所以东西不是特别特别多了，不过有个烤生蚝是之前没吃过的，还算可以吧，，最让我觉得不错的是，贝类，天津人俗称的马葛竟然一点沙子都没有，一点不牙碜配的酱料也不错。这次没吃到棉花糖，好遗憾啊。。,5
慕名前来！1、看到点评分数很高2、首页图不错被欺骗了！环境真心满差的洗手间到还有点特色，就是太脏了彩色真心一般羊肉抄囔（囔好吃，肉真心味道比较大不灵光）虾仁火龙果（火龙果是红色的还比较下成本，色拉虾仁软软的一点也不脆）鱼香肉丝味道还算还可以的有点本帮菜的味道没什么特别辣椒抄花菜太咸了花菜太少了不灵光虾仁肉糜炖蛋不灵等的时间很长很长，味道超咸！难吃！真不知道点评里为什么这么多还好的点5颗星！真不明白这么难吃排队还可以排这么长！小伙伴你们自己去体验吧！,1
周三上午十一点就去了，基本没什么人，环境很好，很干净，服务也不错～两个人点了两个甜品，吃多了有点儿腻∠(??????」∠)＿奶酪罐子和巧克力千层，都还不错哒！还有奶油蘑菇汤，蘑菇味很浓，很惊喜！咖喱牛肉焗饭和双倍奶酪鸡肉焗饭也都不错。尤其是三文鱼牛油果沙拉，虽然小贵，但物有所值，三文鱼虾都给的挺多，不过牛油果不太熟，硬硬的，整体味道不错～整体挺满意的，不过还是要说，美食还是得我大中餐！西餐吃的总是没有蔬菜太腻了,5
菜的味道还是不错的，就是空调不给力，太热了。,4
服务员太死性，服务很差，不能刷卡！,1
啥完事儿啊，梨汤特笼乎，跟浆子兑水似的,2
榴莲千层好吃好吃，有真正的榴莲肉啊～巧克力千层，口感浓郁充实～大悦城服务员态度不好,5
排队人挺多，但是菜不是很好吃，感觉不是很值得,2
幸亏没怎么排队，不然要后悔死，价格高，只有甜点味道不错，不然真的只想给1星……招牌小吊梨汤……跟加了淀粉一样，不喜欢。热菜除了烤鸭看上去不错，其他没有一个想点，最后纠结半天要了豆腐，蘑菇小牛肉，素烧鸡，豆腐外皮很绵，咬不烂，蘑菇牛肉中的，蘑菇味道比牛肉好，素烧鸡也不咋样，甜点不错，小豆凉糕，豌豆黄，干酪鱼，给干酪鱼点赞，味道有点像双皮奶服务员好像业务不熟练，会上错菜，但是态度不错，会帮忙催菜，不过，吃完饭撤桌好快，……有点让人尴尬。,2
量大，上菜慢，家常菜！！！！！！,1
种类丰富，生蚝太抢手，上的慢，一直没有吃到。烤肉觉得一般，上得慢，不太烂。小吃类种类丰富。总体感觉还可以,4
味道一般，蛏子炒的口味稍甜，其他的还可以吧。,4
那天在天意小馆没吃饱，觉得太坑就直接转战北李妈妈菜了，这家的菜量还有味道都很好，怪不得每天都好多人排队。点的这几道菜味道都不错，特别推荐大拉皮~麻将很浓很好吃,5
服务怎么这个样子呢！都不能换地方，明明有很多空桌，还等了特别久，结果地方特别热，还不让换地方，差评差评差评，太次了,1
大众点评上评价很高啊去??还专门冲评价高去吃的??结果踩雷了还好菜点的不多??点了招牌的花椰菜??麻味太大????剃牙鸡上全是孜然粉??那个什么虾肉质还可以??就是上面全是沙拉酱。??总之菜的味道太奇葩了??四个人吃了以后都觉得恶心...??难道天津菜都是这样的么……,2
朋友提前来排队，等了一个多小时才吃上，真是失望大过期望，真心不怎么样，土豆丝那个味道太怪了，还有牛肉炖饭那个没什么味道，梨汤也是枣的味道略大，上菜也够了慢了！中途上菜催了好几次，不过一个服务员态度确实不错，叫什么文军，给催了好几次。完全没有性价比的店，不想再来了。,2
第一次在天津吃这家店，想着锅包肉是东北菜特色就点了，服务员说会慢一点，但我们可以等，可是上了几道菜后告诉我们锅包肉没有了不能做了！但当我们快吃完时，就看到有几个桌子上都是新上没吃几块的锅包肉。。。哎～没办法了！其他的菜味道还是可以的，价格也可以接受，不贵！,4
总体来说还可以吧，排队等位的人很多。份量十足。味道中等偏上。,4
大悦城这家分店人太多了…建议还是去其他店吧，彩虹沙拉真的超级超级好吃！饮品一般，味道有点怪但是环境很好，服务也还不错吧～这次吃得太着急了下次再好好大吃一顿！,4
环境挺好，服务态度不怎么样，点了5个菜，3个不好吃，两个还可以,2
门口的服务员太差了！门口的服务员态度相当差！顾客吃饭是付钱的不是让你们数落的！太差！太差！太差！,1
没有风荷园那几家老店好吃??东西都不一样啊??就比如在风荷园的店鸡肉焗饭里会有蘑菇等配菜??大悦城这家里面只有鸡肉??牛肉焗饭里基本都是土豆红萝卜没几块牛肉??味道不如那几家店好吃??在大悦城这家喝个下午茶还行??吃饭呵呵算了吧,4
不让带饮料??喝的??????啤酒还就3种??一点不好喝，服务态度较差，点餐不方便，贵,2
口味与评价不符，都是游客的店，第一次吃到??千页豆腐??做的八珍豆腐??也是长见识了。,2
看点评特意过去的，布置挺好看的，菜品味道一般，酸奶好喝,2
没有传说中的好??菜量比较大??价格始终,4
拿号儿时选的7—8人桌，等了1个多小时才叫号儿，结果给我们2个临近的4人桌，还声称为我们能尽快用餐！,1
小吃口感真不错，自助里的精英，会常去！,4
周末和好久不见的同学约在这里??早早拿手机预约排了号??????等了很久??????人很多啊??????菜品还好吧????性价比一般????海蜇拌苦苣不错????醋应该很好????提味解腻????忘了照????。手抓饼奶香味不错????。??招牌香薰排骨??让我吃出了烧鸡的味道^_^????。??西红柿炖牛腩??量不小????偏甜??。??腰果西芹百合????比较清口。黑蒜子牛肉粒??味道也不错。,4
店家给人加塞被抓个现行还强词夺理，说什么是之间大桌的人没来齐刚到，那怎么之前告诉我们必须人齐了才能一起进，否则过号重拍。还有他们拿着和我们一样的号是几个意思？两个Y006，怎么打出来的？还说机打的不会重号，是看错了，我当时看见后可是问前台是不是到Y006了，前台说是，我指着那男的手里的号说这号是我们的，前台问那你们的号呢，等我们把号拿过来你们又不承认了，各种狡辩。绝对的差评！服务太差！没诚信！,1
口味真的也就一般，那个什么芝士焗饭简直太腻了，又很贵，哄女友***的好去处吧！,2
来了很多次了，人依旧那么多，味道还是不错的，孩子喜欢冰激凌和棉花糖,5
很好吃，味道不错，人太多??等了好久,5
周五晚上六点拿号，前面还有23桌～扫二维码关注排队近况，预计等候时间四十分钟～差不多七点进去吃的～奶酪罐子值得推荐，芝士巧克力条味道很棒～就是两个人吃到后面容易腻～新出的华夫饼，20一份，原来只有四分之一华夫这么大，不过三文鱼牛油果给的很足，就是沙拉酱给太多，太咸了！芝士鸡肉意大利面，点的时候问有没有忌口，我问这些没有辣的吧，服务员说没有，端上来发现，黑椒口味，而且里面有红椒，越吃越辣～芝士土豆泥，也是黑椒味道的，芝士很丰富～希望服务员对这些菜品有所了解，其实东西味道都还是不错的，少盐会更好～,4
味道不错，排队有点长，店员少了点，加点人要,5
菜量挺大，味道挺好，环境不错。,4
真心不好吃…大拉皮就四五根拉皮，剩下都是黄瓜丝…其他菜味道也就一般般，不要浪费时间排队了，吃别的吧,1
服务还是不错的，环境也算可以。就是太！太！太难吃了。我对口味没什么挑剔，几乎是什么都吃，这次几乎没动几口。长这么大了，这种情况真不多。巨难吃，不服的去吃试试。,1
从娜娜家在风荷园的第一家店就开始吃了，今天来大悦城娜娜家真心要吐槽一下，和闺蜜坐那聊天的不到一小时内被两次问要不要撤餐，虽然说得委婉但意思就是哄人走呗，难道先结账就要吃完抬屁股走人吗？你家在火爆也不能这样对待客人吧，真是想给差评，但胜在环境不错，服务态度也还好，希望以后能改进,2
真心一般????连卡都不能刷????就为了省几个钱??让顾客从四层下到一层取钱??大冬天的??我也是服了????做得里面的位子????搜抹布味儿??麻烦用点好的消毒水,2
挺好吃的，就是两个人去不给大桌，肉甜甜的~,4
都油腻腻的，吃不习惯，真心不理想,2
蛋糕很贵??每个东西都还OK??就是价格贵了点,4
烤肉好吃，锅包肉有点腻，大拉皮每次必点……,5
我是个标准吃货，但是北李妈妈的菜居然把我油住了，这是我所始料未及的，一盘下饭菜，居然半盘子油，我彻底无语了，至于油是什么油，服务员半死不活的说是大豆油，想点一份大拌菜去去油腻，告诉服务员只要醋，人家吭哧瘪肚了半天就是不愿意给你点，好像我们是在给他们找麻烦，至于菜量嘛，根本对不起东北菜这三个字，用盛放江浙菜的碗盘放东北菜，真想问问东北菜的好爽劲都去哪了？真不知道每次在外面排队等号的人都是咋想的，我不相信着这里还会有回头客，因为他家的服务基本上就是一个字，差,1
挺好的，人很多，每次去都排队。比平时的烤肉好吃很多，种类繁多，鸡米花蛋挞非常好,5
人超级多，东西有点跟不上了，味道还不错,5
喜欢这里的菜品，环境也还行。之前去的乐宾那个店，感觉一般，还被桌子划坏了鞋。这次来的大悦城店，位置稍偏了点。菜品还是一如既往的好，喜欢他家的彩虹沙拉，烟花妓女意大利面，就是饮品稍贵。其它价位虽稍贵还能接受。,5
很久之前在风荷园吃过，觉得很好吃～大悦城开了店就想来拔草，结果很失败。下了班过来7点拿了号，逛了一圈比较饿买了芋贵人边吃边等。8点可以进去了，芋贵人还没吃完??服务员很有气势的跟我们说不能外带饮品和食品，要给我们拿走保存！芋贵人里面的冰融化了那还能吃么？点菜还要微信关注公众帐号，这是强制关注呀！点完餐就给上了个奶酪罐子，难道不先问问甜品先后上么？再说菜品，推荐的妓女烟花意面实在适应不了，甜辣酱还放了很多糖，糖不要钱么？柠檬和鸡第一口还不错，第二口就觉得满嘴的糖！奶酪罐子太甜了，吃不了很甜的亲慎点，唯一味道不错的就是芝士焗土豆泥！环境太嘈杂，说话完全靠吼！不会再去了，不明白为什么那么火,1
